SNo,Name,TotalDiscount,BasicAmount,ServiceCharge,Vat,NetAmount,PaymentModeID,BillDate
714,Restaurant1,78.75,446.25,44.63,63.81,554.69,4,2019-04-01
715,Restaurant1,445.95,9869.05,986.91,1411.29,12267.25,1,2019-04-02
716,Restaurant1,0,3730,373,533.39,4636.39,3,2019-04-02
717,Restaurant1,977.25,6942.75,694.27,992.81,8629.83,4,2019-04-02
718,Restaurant1,621.75,7703.25,770.33,1101.57,9575.15,1,2019-04-03
719,Restaurant1,3820.75,44149.25,4414.93,6313.33,54877.51,3,2019-04-03
720,Restaurant1,1762,18008,1800.8,2575.15,22383.95,4,2019-04-03
721,Restaurant1,280,5350,535,765.06,6650.06,1,2019-04-04
722,Restaurant1,575,21210,2121,3033.03,26364.03,3,2019-04-04
723,Restaurant1,216,20424,2042.4,2920.63,25387.03,4,2019-04-04
724,Restaurant1,5592.25,42372.75,4237.28,6059.31,52669.34,1,2019-04-05
725,Restaurant1,251.25,14403.75,1440.38,2059.76,17903.89,3,2019-04-05
726,Restaurant1,3659.8,15519.2,1551.92,2219.25,19290.37,4,2019-04-05
727,Restaurant1,2048.5,26231.5,2623.15,3751.11,32605.76,1,2019-04-06
728,Restaurant1,2193,23562,2356.2,3369.38,29287.58,3,2019-04-06
729,Restaurant1,0,2400,240,343.2,2983.2,4,2019-04-06
730,Restaurant1,123,2797,279.7,399.97,3476.67,1,2019-04-07
731,Restaurant1,139.75,4315.25,431.52,617.08,5363.85,3,2019-04-07
732,Restaurant1,173.25,4521.59,452.15,646.59,5620.33,4,2019-04-07
733,Restaurant1,1522.5,19657.5,1965.75,2811.02,24434.27,1,2019-04-08
734,Restaurant1,1730,16895,1689.5,2415.98,21000.48,3,2019-04-08
735,Restaurant1,0,2000,200,286,2486,4,2019-04-08
736,Restaurant1,648.75,10366.25,1036.63,1482.39,12885.27,1,2019-04-09
737,Restaurant1,0,3565,356.5,509.8,4431.3,3,2019-04-09
738,Restaurant1,35,565,56.5,80.8,702.3,4,2019-04-09
739,Restaurant1,1910.9,36034.1,3603.41,5152.89,44790.4,1,2019-04-10
740,Restaurant1,823.5,11506.5,1150.65,1645.43,14302.58,3,2019-04-10
741,Restaurant1,92.5,6932.5,693.25,991.35,8617.1,1,2019-04-11
742,Restaurant1,1393.5,18666.5,1866.65,2669.31,23202.46,3,2019-04-11
743,Restaurant1,0,5640,564,806.52,7010.52,4,2019-04-11
744,Restaurant1,1576.3,17508.7,1750.87,2503.75,21763.32,1,2019-04-12
745,Restaurant1,1003.75,16431.25,1643.13,2349.67,20424.05,3,2019-04-12
746,Restaurant1,174,1276,127.6,182.47,1586.07,4,2019-04-12
747,Restaurant1,4566.75,87506.25,8750.63,12513.39,108770.27,1,2019-04-14
748,Restaurant1,368,25207,2520.7,3604.61,31332.31,3,2019-04-14
749,Restaurant1,999,5661,566.1,809.52,7036.62,4,2019-04-14
750,Restaurant1,114.5,4245.5,424.55,607.11,5277.16,1,2019-04-15
751,Restaurant1,1413.75,15111.25,1511.13,2160.9,18783.28,3,2019-04-15
752,Restaurant1,487,2828,282.8,404.41,3515.21,4,2019-04-15
753,Restaurant1,2936.5,45223.5,4522.35,6466.95,56212.8,1,2019-04-16
754,Restaurant1,598,20387,2038.7,2915.34,25341.04,3,2019-04-16
755,Restaurant1,1366.5,17408.5,1740.85,2489.43,21638.78,1,2019-04-17
756,Restaurant1,2056.5,18083.5,1808.35,2585.94,22477.79,3,2019-04-17
757,Restaurant1,1053,12207,1220.7,1745.61,15173.31,1,2019-04-18
758,Restaurant1,82.5,3112.5,311.25,445.09,3868.84,3,2019-04-18
759,Restaurant1,88,6972,697.2,996.99,8666.19,4,2019-04-18
760,Restaurant1,305.25,8209.75,820.98,1174,10204.73,1,2019-04-19
761,Restaurant1,774,12656,1265.6,1809.82,15731.42,3,2019-04-19
762,Restaurant1,2115,16385,1638.5,2343.06,20366.56,4,2019-04-19
763,Restaurant1,773.5,13556.5,1355.65,1938.59,16850.74,1,2019-04-20
764,Restaurant1,0,12530,1253,1791.8,15574.8,3,2019-04-20
765,Restaurant1,0,7400,740,1058.2,9198.2,4,2019-04-20
766,Restaurant1,389,10156,1015.6,1452.31,12623.91,1,2019-04-21
767,Restaurant1,1311.5,14578.5,1457.85,2084.73,18121.08,3,2019-04-21
768,Restaurant1,767,6988,698.8,999.28,8686.08,4,2019-04-21
769,Restaurant1,328.75,8401.25,840.13,1201.38,10442.76,1,2019-04-22
770,Restaurant1,85.75,3664.25,366.43,523.98,4554.66,3,2019-04-22
771,Restaurant1,0,455,45.5,65.06,565.56,4,2019-04-22
772,Restaurant1,128.5,10296.5,1029.65,1472.42,12798.57,1,2019-04-23
773,Restaurant1,608.6,14516.4,1451.64,2075.85,18043.89,3,2019-04-23
774,Restaurant1,0,495,49.5,70.8,615.3,4,2019-04-23
775,Restaurant1,1579,21186,2118.6,3029.6,26334.2,1,2019-04-24
776,Restaurant1,0,8530,853,1219.8,10602.8,3,2019-04-24
777,Restaurant1,835.35,32222.27,3222.22,4607.78,40052.27,4,2019-04-24
778,Restaurant1,1990.9,21689.1,2168.91,3101.54,26959.55,1,2019-04-25
779,Restaurant1,394.2,2525.8,252.58,361.19,3139.57,3,2019-04-25
780,Restaurant1,215,8955,895.5,1280.57,11131.07,4,2019-04-25
781,Restaurant1,1102.5,8537.5,853.75,1220.86,10612.11,1,2019-04-26
782,Restaurant1,1177.5,11892.5,1189.25,1700.64,14782.39,3,2019-04-26
783,Restaurant1,0,136600,13660,19533.8,169793.8,4,2019-04-26
784,Restaurant1,100,4445,444.5,635.65,5525.15,1,2019-04-27
785,Restaurant1,416,5449,544.9,779.21,6773.11,3,2019-04-27
786,Restaurant1,0,20100,2010,2874.3,24984.3,4,2019-04-27
787,Restaurant1,341.25,12028.75,1202.88,1720.12,14951.75,1,2019-04-28
788,Restaurant1,0,625,62.5,89.38,776.88,3,2019-04-28
789,Restaurant1,115,675965,67596.5,96663,840224.5,4,2019-04-28
790,Restaurant1,3581.2,27848.8,2784.88,3982.39,34616.07,1,2019-04-29
791,Restaurant1,149,11421,1142.1,1633.2,14196.3,3,2019-04-29
792,Restaurant1,0,475,47.5,67.93,590.43,4,2019-04-29
793,Restaurant1,986.8,23568.2,2356.82,3370.27,29295.29,1,2019-04-30
794,Restaurant1,0,2690,269,384.67,3343.67,3,2019-04-30
795,Restaurant1,121.8,1038.2,103.82,148.46,1290.48,4,2019-04-30
796,Restaurant1,270.2,6789.8,678.98,970.95,8439.73,1,2019-05-01
797,Restaurant1,0,11340,1134,1621.63,14095.63,3,2019-05-01
798,Restaurant1,0,82500,8250,11797.5,102547.5,4,2019-05-01
799,Restaurant1,614,7196,719.6,1029.07,8944.67,1,2019-05-02
800,Restaurant1,0,7200,720,1029.6,8949.6,3,2019-05-02
801,Restaurant1,0,11365,1136.5,1625.19,14126.69,4,2019-05-02
802,Restaurant1,420,4155,415.5,594.16,5164.66,1,2019-05-03
803,Restaurant1,33.75,356.25,35.63,50.95,442.83,4,2019-05-03
804,Restaurant1,1644.8,23485.2,2348.52,3358.4,29192.12,1,2019-05-04
805,Restaurant1,215.5,19559.5,1955.95,2797.02,24312.47,3,2019-05-04
806,Restaurant1,2230.5,204099.5,20409.95,29186.23,253695.68,4,2019-05-04
807,Restaurant1,387,9108,910.8,1302.45,11321.25,1,2019-05-05
808,Restaurant1,460,4140,414,592.02,5146.02,3,2019-05-05
809,Restaurant1,0,145,14.5,20.73,180.23,4,2019-05-05
810,Restaurant1,229.2,6555.8,655.58,937.5,8148.88,1,2019-05-06
811,Restaurant1,1977.3,18837.7,1883.77,2693.79,23415.26,3,2019-05-06
812,Restaurant1,91.2,1188.8,118.88,169.99,1477.67,4,2019-05-06
813,Restaurant1,1373.3,13246.7,1324.67,1894.28,16465.65,1,2019-05-07
814,Restaurant1,608.5,13046.5,1304.65,1865.65,16216.8,3,2019-05-07
815,Restaurant1,75,110860,11086,15852.98,137798.98,4,2019-05-07
816,Restaurant1,1954.5,19415.5,1941.55,2776.41,24133.46,1,2019-05-08
817,Restaurant1,0,1205,120.5,172.31,1497.81,3,2019-05-08
818,Restaurant1,93.75,188706.25,18870.63,26984.99,234561.87,4,2019-05-08
819,Restaurant1,59.5,4640.5,464.05,663.61,5768.16,1,2019-05-09
820,Restaurant1,3149,23931,2393.1,3422.12,29746.22,3,2019-05-09
821,Restaurant1,0,10080,1008,1441.44,12529.44,4,2019-05-09
822,Restaurant1,0,365,36.5,52.2,453.7,1,2019-05-10
823,Restaurant1,0,2655,265.5,379.67,3300.17,3,2019-05-10
824,Restaurant1,0,325,32.5,46.48,403.98,4,2019-05-10
825,Restaurant1,169,2731,273.1,390.53,3394.63,1,2019-05-11
826,Restaurant1,815,8160,816,1166.88,10142.88,3,2019-05-11
827,Restaurant1,0,170663.46,17066.35,24404.88,212134.69,4,2019-05-11
828,Restaurant1,484.6,10095.4,1009.54,1443.64,12548.58,1,2019-05-12
829,Restaurant1,4756.2,27758.8,2775.88,3969.5,34504.18,3,2019-05-12
830,Restaurant1,248,1252,125.2,179.04,1556.24,4,2019-05-12
831,Restaurant1,374,11006,1100.6,1573.85,13680.45,1,2019-05-13
832,Restaurant1,0,545,54.5,77.94,677.44,4,2019-05-13
833,Restaurant1,1245.4,12264.6,1206.46,1751.27,15222.33,1,2019-05-14
834,Restaurant1,772.5,6952.5,695.25,994.21,8641.96,3,2019-05-14
835,Restaurant1,86,669521,66885.1,95732.79,832138.89,4,2019-05-14
836,Restaurant1,283.25,6426.75,642.68,919.03,7988.46,1,2019-05-15
837,Restaurant1,0,700,70,100.1,870.1,2,2019-05-15
838,Restaurant1,0,175,17.5,25.03,217.53,3,2019-05-15
839,Restaurant1,60,1270,127,181.61,1578.61,4,2019-05-15
840,Restaurant1,60,9165,916.5,1310.6,11392.1,1,2019-05-16
841,Restaurant1,594,6351,635.1,908.21,7894.31,3,2019-05-16
842,Restaurant1,0,5625,562.5,804.38,6991.88,4,2019-05-16
843,Restaurant1,628.75,12616.25,1261.63,1804.12,15682,1,2019-05-17
844,Restaurant1,957.55,20737.45,2073.74,2965.47,25776.66,3,2019-05-17
845,Restaurant1,43.5,5996.5,599.65,857.5,7453.65,1,2019-05-19
846,Restaurant1,0,9055,905.5,1294.86,11255.36,3,2019-05-19
847,Restaurant1,75,610,61,87.23,758.23,4,2019-05-19
848,Restaurant1,778.75,43833.75,4383.38,6268.22,54485.35,1,2019-05-20
849,Restaurant1,0,2385,238.5,341.05,2964.55,3,2019-05-20
850,Restaurant1,64,1766,176.6,252.54,2195.14,4,2019-05-20
851,Restaurant1,1297.75,13657.25,1365.73,1952.99,16975.97,1,2019-05-21
852,Restaurant1,2036.25,13843.75,1384.37,1979.66,17207.78,3,2019-05-21
853,Restaurant1,30,1010,101,144.43,1255.43,4,2019-05-21
854,Restaurant1,2085.3,17909.7,1790.97,2561.1,22261.77,1,2019-05-22
855,Restaurant1,626,10379,1037.9,1484.19,12901.09,3,2019-05-22
856,Restaurant1,0,330,33,47.19,410.19,4,2019-05-22
857,Restaurant1,1161.3,9503.7,950.37,1359.04,11813.11,1,2019-05-23
858,Restaurant1,0,2245,224.5,321.04,2790.54,3,2019-05-23
859,Restaurant1,0,7440,744,1063.92,9247.92,4,2019-05-23
860,Restaurant1,3781.6,46838.4,4683.84,6697.92,58220.16,1,2019-05-24
861,Restaurant1,2756.4,27158.6,2715.86,3883.69,33758.15,3,2019-05-24
862,Restaurant1,0,37200,3720,5319.6,46239.6,4,2019-05-24
863,Restaurant1,2197.5,38127.5,3812.75,5452.23,47392.48,1,2019-05-25
864,Restaurant1,41.4,6073.6,607.36,868.52,7549.48,3,2019-05-25
865,Restaurant1,2683.8,51410.48,5141.05,7351.7,63903.23,4,2019-05-25
866,Restaurant1,784.5,14330.5,1433.05,2049.27,17812.82,1,2019-05-26
867,Restaurant1,151.25,10033.75,1003.38,1434.83,12471.96,3,2019-05-26
868,Restaurant1,60,5749.76,574.98,822.22,7146.96,4,2019-05-26
869,Restaurant1,596.25,9123.75,912.38,1304.72,11340.85,1,2019-05-27
870,Restaurant1,250.8,2944.2,294.42,421.03,3659.65,3,2019-05-27
871,Restaurant1,0,225,22.5,32.18,279.68,4,2019-05-27
872,Restaurant1,840.25,15619.75,1561.98,2233.65,19415.38,1,2019-05-28
873,Restaurant1,1019,11216,1121.6,1603.89,13941.49,3,2019-05-28
874,Restaurant1,0,705,70.5,100.82,876.32,4,2019-05-28
875,Restaurant1,1904.5,16440.5,1644.06,2351.02,20435.58,1,2019-05-29
876,Restaurant1,2599,16676,1667.6,2384.66,20728.26,3,2019-05-29
877,Restaurant1,33.75,567191.25,56719.13,81108.35,705018.73,4,2019-05-29
878,Restaurant1,854,5456,545.6,780.22,6781.82,1,2019-05-30
879,Restaurant1,732.6,5497.4,549.74,786.13,6833.27,3,2019-05-30
880,Restaurant1,365,6405,640.5,915.91,7961.41,4,2019-05-30
881,Restaurant1,2389.3,26575.7,2657.57,3800.35,33033.62,1,2019-05-31
882,Restaurant1,874.3,11145.7,1114.57,1593.83,13854.1,3,2019-05-31
883,Restaurant1,27,2488,248.8,355.77,3092.57,4,2019-05-31
884,Restaurant1,3459.9,45195.1,4519.51,6462.93,56177.54,1,2019-06-01
885,Restaurant1,176.25,7268.75,726.88,1039.43,9035.06,3,2019-06-01
886,Restaurant1,1518.15,141226.85,14122.69,20195.44,175544.98,4,2019-06-01
887,Restaurant1,755,8770,877,1254.12,10901.12,1,2019-06-02
888,Restaurant1,1408,12672,1267.2,1812.1,15751.3,3,2019-06-02
889,Restaurant1,120,3095,309.5,442.59,3847.09,4,2019-06-02
890,Restaurant1,222.5,7992.5,799.25,1142.94,9934.69,1,2019-06-03
891,Restaurant1,0,700,70,100.1,870.1,3,2019-06-03
892,Restaurant1,153.75,1421.25,142.13,203.24,1766.62,4,2019-06-03
893,Restaurant1,407,4883,488.3,698.28,6069.58,1,2019-06-04
894,Restaurant1,360,3240,324,463.32,4027.32,3,2019-06-04
895,Restaurant1,117,858,85.8,122.69,1066.49,4,2019-06-04
896,Restaurant1,800.15,11584.85,1158.49,1656.67,14400.01,1,2019-06-05
897,Restaurant1,9339.75,53570.25,5357.02,7660.55,66587.82,4,2019-06-05
898,Restaurant1,2203,24972,2497.2,3571.01,31040.21,1,2019-06-06
899,Restaurant1,2256.2,22128.8,2212.88,3164.42,27506.1,3,2019-06-06
900,Restaurant1,1048,18117,1811.7,2590.73,22519.43,4,2019-06-06
901,Restaurant1,129,2386,238.6,341.21,2965.81,1,2019-06-07
902,Restaurant1,0,4605,460.5,658.51,5724.01,3,2019-06-07
903,Restaurant1,3551.9,144076.5,14407.65,20602.94,179087.09,4,2019-06-07
904,Restaurant1,211.25,4438.75,443.87,634.74,5517.36,1,2019-06-08
905,Restaurant1,1212.5,13062.5,1306.25,1867.94,16236.69,3,2019-06-08
906,Restaurant1,0,12300,1230,1758.9,15288.9,4,2019-06-08
907,Restaurant1,1453.8,21216.2,2121.62,3033.92,26371.74,1,2019-06-09
908,Restaurant1,5221.5,43518.5,4351.85,6223.14,54093.49,3,2019-06-09
909,Restaurant1,160,5949.76,594.98,850.82,7395.56,4,2019-06-09
910,Restaurant1,247,13008,1300.8,1860.14,16168.94,1,2019-06-10
911,Restaurant1,2587.65,31372.35,3137.24,4486.24,38995.83,3,2019-06-10
912,Restaurant1,0,710,71,101.53,882.53,4,2019-06-10
913,Restaurant1,108,3372,337.2,482.2,4191.4,1,2019-06-11
914,Restaurant1,0,8845,884.5,1264.84,10994.34,3,2019-06-11
915,Restaurant1,145.75,639.25,63.93,91.41,794.59,4,2019-06-11
916,Restaurant1,1598,18507,1850.7,2646.53,23004.23,1,2019-06-12
917,Restaurant1,1800.5,11564.5,1156.45,1653.73,14374.68,3,2019-06-12
918,Restaurant1,579,11551,1155.1,1651.8,14357.9,1,2019-06-13
919,Restaurant1,1981.5,17693.5,1769.35,2530.17,21993.02,3,2019-06-13
920,Restaurant1,0,9210,921,1317.03,11448.03,4,2019-06-13
921,Restaurant1,1135.5,14984.5,1498.45,2142.78,18625.73,1,2019-06-14
922,Restaurant1,1701.5,20383.5,2038.35,2914.85,25336.7,3,2019-06-14
923,Restaurant1,21,569,11.9,75.52,656.42,4,2019-06-14
924,Restaurant1,1593,37847,3784.7,5412.13,47043.83,1,2019-06-15
925,Restaurant1,807,36533,3653.3,5224.2,45410.5,3,2019-06-15
926,Restaurant1,0,652960,65296,93373.28,811629.28,4,2019-06-15
927,Restaurant1,417.5,20852.5,2085.25,2981.92,25919.67,1,2019-06-16
928,Restaurant1,210,2140,214,306.02,2660.02,3,2019-06-16
929,Restaurant1,0,8904.64,890.46,1273.35,11068.45,4,2019-06-16
930,Restaurant1,468,6912,691.2,988.41,8591.61,1,2019-06-17
931,Restaurant1,239.5,2435.5,243.55,348.27,3027.32,3,2019-06-17
932,Restaurant1,16,1494,149.4,213.64,1857.04,4,2019-06-17
933,Restaurant1,422,11443,1144.3,1636.36,14223.66,1,2019-06-18
934,Restaurant1,890,14010,1401,2003.44,17414.44,3,2019-06-18
935,Restaurant1,67.5,612.5,61.25,87.58,761.33,4,2019-06-18
936,Restaurant1,828,10662,1066.2,1524.69,13252.89,1,2019-06-19
937,Restaurant1,2762.3,23872.7,2387.27,3413.79,29673.76,3,2019-06-19
938,Restaurant1,25.5,919.5,91.95,131.49,1142.94,4,2019-06-19
939,Restaurant1,738.5,14376.5,1437.65,2055.84,17869.99,1,2019-06-20
940,Restaurant1,1309.95,10308.05,1030.8,1474.06,12812.91,3,2019-06-20
941,Restaurant1,568,9942,994.2,1421.71,12357.91,4,2019-06-20
942,Restaurant2,0,9330,0,0,9330,1,2018-02-15
943,Restaurant2,930,104200,0,0,104240,1,2018-02-16
944,Restaurant2,1385,97325,0,0,97325,1,2018-02-17
945,Restaurant2,1020,50730,0,0,50730,1,2018-02-18
946,Restaurant2,0,4035,0,0,4035,1,2018-02-19
947,Restaurant2,0,23060,0,0,23060,1,2018-02-20
948,Restaurant2,390,61235,0,0,61235,1,2018-02-21
949,Restaurant2,365,24680,0,0,24680,1,2018-02-22
950,Restaurant2,0,8460,0,0,8460,1,2018-02-23
951,Restaurant2,0,40080,0,0,40080,1,2018-02-24
952,Restaurant2,60,39510,0,0,39510,1,2018-02-25
953,Restaurant2,0,34105,0,0,34105,1,2018-02-26
954,Restaurant2,0,11470,0,0,11470,1,2018-02-27
955,Restaurant2,0,300,0,0,300,1,2018-02-28
956,Restaurant2,25,42920,0,0,42920,1,2018-03-01
957,Restaurant2,530,88870,0,0,88870,1,2018-03-02
958,Restaurant2,85,38855,0,0,38855,1,2018-03-03
959,Restaurant2,220,49885,0,0,49885,1,2018-03-04
960,Restaurant2,155,56190,0,0,56190,1,2018-03-05
961,Restaurant2,0,37190,0,0,37190,1,2018-03-06
962,Restaurant2,295,56640,0,0,56640,1,2018-03-07
963,Restaurant2,1980,55085,0,0,55085,1,2018-03-09
964,Restaurant2,1340,81100,0,0,81100,1,2018-03-10
965,Restaurant2,80,3420,0,0,3470,1,2018-03-11
966,Restaurant2,0,11330,0,0,11330,1,2018-03-12
967,Restaurant2,190,14150,0,0,14150,1,2018-03-13
968,Restaurant2,0,2450,0,0,2450,1,2018-03-14
969,Restaurant2,0,12380,0,0,12380,1,2018-03-15
970,Restaurant2,0,2780,0,0,2780,1,2018-03-16
971,Restaurant2,420,41885,0,0,41885,1,2018-03-17
972,Restaurant2,0,21065,0,0,21065,1,2018-03-18
973,Restaurant2,0,25880,0,0,25880,1,2018-03-19
974,Restaurant2,0,17740,0,0,17740,1,2018-03-20
975,Restaurant2,230,18665,0,0,18665,1,2018-03-21
976,Restaurant2,0,5320,0,0,5320,1,2018-03-22
977,Restaurant2,0,103640,0,0,103640,1,2018-03-23
978,Restaurant2,180,59470,0,0,59470,1,2018-03-24
979,Restaurant2,20,110000,0,0,110000,1,2018-03-25
980,Restaurant2,405,17970,0,0,17970,1,2018-03-26
981,Restaurant2,0,57315,0,0,57315,1,2018-03-27
982,Restaurant2,0,640,0,0,640,1,2018-03-28
983,Restaurant2,15,20955,0,0,20955,1,2018-03-29
984,Restaurant2,210,35635,0,0,35635,1,2018-03-30
985,Restaurant2,545,75210,0,0,75210,1,2018-03-31
986,Restaurant2,145,6550,0,0,6550,1,2018-04-01
987,Restaurant2,75,32630,0,0,32630,1,2018-04-02
988,Restaurant2,10,34590,0,0,34590,1,2018-04-03
989,Restaurant2,655,50325,0,0,50325,1,2018-04-04
990,Restaurant2,80,44110,0,0,44110,1,2018-04-05
991,Restaurant2,480,32070,0,0,32070,1,2018-04-06
992,Restaurant2,2060,110935,0,0,110935,1,2018-04-07
993,Restaurant2,835,77840,0,0,77840,1,2018-04-08
994,Restaurant2,1010,101565,0,0,101565,1,2018-04-09
995,Restaurant2,515,39670,0,0,39670,1,2018-04-10
996,Restaurant2,0,50220,0,0,50220,1,2018-04-11
997,Restaurant2,525,29490,0,0,29490,1,2018-04-12
998,Restaurant2,1280,103000,0,0,103000,1,2018-04-13
999,Restaurant2,675,142455,0,0,142455,1,2018-04-14
1000,Restaurant2,525,32060,0,0,32060,1,2018-04-15
1001,Restaurant2,260,24110,0,0,24110,1,2018-04-16
1002,Restaurant2,30,16155,0,0,16155,1,2018-04-17
1003,Restaurant2,0,10050,0,0,10050,1,2018-04-18
1004,Restaurant2,0,6430,0,0,6430,1,2018-04-19
1005,Restaurant2,10,24560,0,0,24560,1,2018-04-20
1006,Restaurant2,0,58785,0,0,58785,1,2018-04-21
1007,Restaurant2,0,78200,0,0,78200,1,2018-04-22
1008,Restaurant2,10,43165,0,0,43165,1,2018-04-23
1009,Restaurant2,80,1050,0,0,1050,1,2018-04-24
1010,Restaurant2,1095,156915,0,0,156915,1,2018-04-25
1011,Restaurant2,750,32970,0,0,32970,1,2018-04-27
1012,Restaurant2,1410,82190,0,0,82190,1,2018-04-28
1013,Restaurant2,50,48265,0,0,48265,1,2018-04-29
1014,Restaurant2,470,109235,0,0,109335,1,2018-04-30
1015,Restaurant2,2020,137685,0,0,137685,1,2018-05-01
1016,Restaurant2,0,8840,0,0,8840,1,2018-05-02
1017,Restaurant2,0,1495,0,0,1495,1,2018-05-03
1018,Restaurant2,0,20200,0,0,20200,1,2018-05-04
1019,Restaurant2,390,26105,0,0,26105,1,2018-05-05
1020,Restaurant2,140,1500,0,0,1500,1,2018-05-06
1021,Restaurant2,1145,65315,0,0,65315,1,2018-05-07
1022,Restaurant2,40,320,0,0,320,1,2018-05-08
1023,Restaurant2,150,11470,0,0,11470,1,2018-05-09
1024,Restaurant2,2635,13950,0,0,13950,1,2018-05-10
1025,Restaurant2,70,16210,0,0,16210,1,2018-05-11
1026,Restaurant2,50,112435,0,0,112435,1,2018-05-12
1027,Restaurant2,305,55655,0,0,55655,1,2018-05-13
1028,Restaurant2,275,86600,0,0,86600,1,2018-05-14
1029,Restaurant2,5,6200,0,0,6200,1,2018-05-15
1030,Restaurant2,0,1400,0,0,1400,1,2018-05-16
1031,Restaurant2,0,5810,0,0,5810,1,2018-05-17
1032,Restaurant2,25,150,0,0,150,1,2018-05-18
1033,Restaurant2,0,30435,0,0,30435,1,2018-05-19
1034,Restaurant2,0,5735,0,0,5735,1,2018-05-20
1035,Restaurant2,0,12650,0,0,12650,1,2018-05-23
1036,Restaurant2,60,11320,0,0,11320,1,2018-05-24
1037,Restaurant2,110,18820,0,0,18820,1,2018-05-25
1038,Restaurant2,1385,53590,0,0,53590,1,2018-05-26
1039,Restaurant2,0,87055,0,0,87055,1,2018-05-27
1040,Restaurant2,20,14050,0,0,14050,1,2018-05-28
1041,Restaurant2,625,34310,0,0,34310,1,2018-05-29
1042,Restaurant2,0,3380,0,0,3380,1,2018-05-30
1043,Restaurant2,25,47025,0,0,47025,1,2018-06-02
1044,Restaurant2,0,2640,0,0,2640,1,2018-06-03
1045,Restaurant2,240,22040,0,0,22040,1,2018-06-04
1046,Restaurant2,345,2500,0,0,2500,1,2018-06-05
1047,Restaurant2,220,15465,0,0,15465,1,2018-06-06
1048,Restaurant2,340,30450,0,0,30450,1,2018-06-07
1049,Restaurant2,0,31405,0,0,31405,1,2018-06-08
1050,Restaurant2,1105,40350,0,0,40350,1,2018-06-09
1051,Restaurant2,0,9380,0,0,9380,1,2018-06-10
1052,Restaurant2,0,12180,0,0,12180,1,2018-06-11
1053,Restaurant2,1000,9440,0,0,9440,1,2018-06-12
1054,Restaurant2,0,9930,0,0,9930,1,2018-06-13
1055,Restaurant2,0,9500,0,0,9500,1,2018-06-14
1056,Restaurant2,100,200,0,0,200,1,2018-06-15
1057,Restaurant2,145,12970,0,0,12970,1,2018-06-16
1058,Restaurant2,0,15250,0,0,15250,1,2018-06-17
1059,Restaurant2,0,18775,0,0,18775,1,2018-06-18
1060,Restaurant2,0,10585,0,0,10585,1,2018-06-21
1061,Restaurant2,20,24180,0,0,24180,1,2018-06-22
1062,Restaurant2,0,51190,0,0,51190,4,2018-06-22
1063,Restaurant2,2205,65950,0,0,65950,1,2018-06-23
1064,Restaurant2,2000,41840,0,0,41840,1,2018-06-25
1065,Restaurant2,40,6445,0,0,6445,1,2018-06-26
1066,Restaurant2,1110,27755,0,0,27755,1,2018-06-27
1067,Restaurant2,180,1020,0,0,1020,1,2018-06-28
1068,Restaurant2,100,7860,0,0,7860,1,2018-06-29
1069,Restaurant2,0,11470,0,0,11470,4,2018-06-29
1070,Restaurant2,315,6445,0,0,6445,1,2018-06-30
1071,Restaurant2,1060,11800,0,0,11800,1,2018-07-01
1072,Restaurant2,110,850,0,0,850,1,2018-07-02
1073,Restaurant2,40,680,0,0,680,1,2018-07-04
1074,Restaurant2,500,46845,0,0,46845,1,2018-07-05
1075,Restaurant2,120,150,0,0,150,1,2018-07-06
1076,Restaurant2,500,10460,0,0,10460,1,2018-07-07
1077,Restaurant2,0,11300,0,0,11300,1,2018-07-09
1078,Restaurant2,1050,4900,0,0,4900,1,2018-07-10
1079,Restaurant2,285,6265,0,0,6265,1,2018-07-11
1080,Restaurant2,440,84360,0,0,84360,1,2018-07-12
1081,Restaurant2,0,840,0,0,840,1,2018-07-13
1082,Restaurant2,0,890,0,0,890,1,2018-07-15
1083,Restaurant2,100,1190,0,0,1190,1,2018-07-16
1084,Restaurant2,0,59445,0,0,59445,1,2018-07-18
1085,Restaurant2,0,122035,0,0,122035,1,2018-07-19
1086,Restaurant2,500,20820,0,0,20820,1,2018-07-20
1087,Restaurant2,1415,48870,0,0,48870,1,2018-07-21
1088,Restaurant2,1090,2980,0,0,2980,1,2018-07-22
1089,Restaurant2,0,37030,0,0,37030,1,2018-07-23
1090,Restaurant2,500,5140,0,0,5140,1,2018-07-24
1091,Restaurant2,65,595,0,0,595,1,2018-07-25
1092,Restaurant2,0,200,0,0,200,1,2018-07-26
1093,Restaurant2,2880,27380,0,0,27380,1,2018-07-27
1094,Restaurant2,1505,15390,0,0,15390,1,2018-07-28
1095,Restaurant2,5260,36760,0,0,36760,1,2018-07-29
1096,Restaurant2,0,1500,0,0,1500,1,2018-07-30
1097,Restaurant2,12300,138930,0,0,138930,1,2018-07-30
1098,Restaurant2,75,11190,0,0,11190,1,2018-07-31
1099,Restaurant2,10,500,0,0,500,1,2018-08-02
1100,Restaurant2,0,7965,0,0,7965,1,2018-08-03
1101,Restaurant2,0,2000,0,0,2000,1,2018-08-04
1102,Restaurant2,1165,149135,0,0,149135,1,2018-08-04
1103,Restaurant2,205,22455,0,0,22455,1,2018-08-05
1104,Restaurant2,0,3000,0,0,3000,1,2018-08-06
1105,Restaurant2,1255,185095,0,0,185095,1,2018-08-06
1106,Restaurant2,210,2660,0,0,2660,1,2018-08-07
1107,Restaurant2,20,440,0,0,440,1,2018-08-08
